lang,mse,mae
eng_Latn,0.005173250510204079,0.04618265306122449
deu_Latn,0.0035200895918367303,0.014617857142857139
cmn_Hani,0.004722078010204077,0.018429591836734684
tur_Latn,0.00870200244897959,0.03774438775510204
kaz_Cyrl,0.007299002959183675,0.02859795918367349
hun_Latn,0.0008405960714285724,0.0030806122448979604
fin_Latn,0.0012152260204081632,0.00278673469387755
heb_Hebr,0.0018298974489795903,0.009502040816326527
arb_Arab,0.0052447593622449,0.019617602040816334
mon_Cyrl,0.00370078992346939,0.013032908163265315
hin_Deva,0.009048378698979594,0.03034464285714286
jpn_Jpan,0.004000470459183676,0.014444387755102041
urd_Arab,0.012979636071428567,0.04189948979591835
pan_Guru,0.012308907015306122,0.03494974489795919
guj_Gujr,0.013229239489795921,0.041765816326530626
kor_Hang,9.431596938775504e-05,0.0008285714285714284
other,0.0075139892602040835,0.04708647959183674
avg,0.005966037018307323,0.02381832232893158
