lang,mse,mae
eng_Latn,0.007835060812477005,0.050904091902994955
deu_Latn,0.01307188517493579,0.032007733236151595
cmn_Hani,0.01431033370017664,0.03587016714153195
tur_Latn,0.008929489889715505,0.03522061345966957
kaz_Cyrl,0.005927829616776285,0.02747455539358602
hun_Latn,0.0008092234183673468,0.002348469387755102
fin_Latn,0.0007247925408801022,0.0024438647959183673
heb_Hebr,0.018383695062957714,0.03259574040330418
arb_Arab,0.005083522387308678,0.015983618197278917
mon_Cyrl,0.0028324421429705192,0.010549982993197279
hin_Deva,0.011245973258227054,0.029059817176870756
jpn_Jpan,0.003008451445578236,0.011565204081632663
urd_Arab,0.010763157856503511,0.03714632835276968
pan_Guru,0.009784208112244897,0.031214285714285712
guj_Gujr,0.009138876811224486,0.03313647959183674
kor_Hang,1.2031198979591785e-05,0.00023954081632653024
other,0.024675041505105078,0.08062378296448451
avg,0.008619765584378145,0.02755201621232909
