lang,mse,mae
eng_Latn,0.005773738571428567,0.04546785714285713
deu_Latn,0.003054535765306119,0.013197959183673466
cmn_Hani,0.00458426308673469,0.018507908163265297
tur_Latn,0.00763000400510204,0.036116581632653064
kaz_Cyrl,0.006271637602040817,0.02675867346938777
hun_Latn,0.0008300925510204096,0.002649489795918369
fin_Latn,0.001193524464285714,0.002752295918367346
heb_Hebr,0.00189499977040816,0.009919132653061215
arb_Arab,0.004619978903061227,0.01772270408163266
mon_Cyrl,0.002429761913265308,0.01113954081632654
hin_Deva,0.008537502193877554,0.03065255102040817
jpn_Jpan,0.0038106705357142884,0.013125765306122446
urd_Arab,0.011766582321428574,0.04089566326530613
pan_Guru,0.011307455153061224,0.031783673469387756
guj_Gujr,0.009633029540816329,0.03698826530612247
kor_Hang,1.1706734693877538e-05,0.00024999999999999995
other,0.007404858035714287,0.0453451530612245
avg,0.005338490655762305,0.022545483193277312
