lang,mse,mae
eng_Latn,0.005144170841836733,0.04417168367346938
deu_Latn,0.0030247556887755067,0.013127295918367348
cmn_Hani,0.004730564183673464,0.018188775510204064
tur_Latn,0.007687232448979591,0.03617397959183674
kaz_Cyrl,0.006148789234693879,0.0262857142857143
hun_Latn,0.0008319639030612253,0.0027487244897959197
fin_Latn,0.0012115399744897955,0.002746173469387754
heb_Hebr,0.0015056816836734683,0.008579081632653055
arb_Arab,0.004038793494897962,0.01696301020408164
mon_Cyrl,0.0025088727040816347,0.011261224489795926
hin_Deva,0.008563716836734694,0.030240816326530612
jpn_Jpan,0.003686835739795919,0.012831887755102035
urd_Arab,0.010657636938775512,0.03925153061224491
pan_Guru,0.011554395408163264,0.03255510204081633
guj_Gujr,0.009826148979591836,0.03733928571428573
kor_Hang,1.0098137755102016e-05,0.00025127551020408137
other,0.007051887678571429,0.044471683673469396
avg,0.005187240228091237,0.022187484993997603
