lang,mse,mae
eng_Latn,0.004853804974489794,0.0427875
deu_Latn,0.003090302117346936,0.013224744897959181
cmn_Hani,0.005011908494897957,0.018376785714285714
tur_Latn,0.008206778035714282,0.03618545918367347
kaz_Cyrl,0.006271223903061225,0.02717780612244899
hun_Latn,0.0008869221683673483,0.0027859693877551038
fin_Latn,0.0012275469642857141,0.0027604591836734686
heb_Hebr,0.0013075707397959195,0.007418112244897964
arb_Arab,0.003657455102040817,0.01631836734693878
mon_Cyrl,0.003170270994897961,0.012572193877551026
hin_Deva,0.007315922295918371,0.027646938775510208
jpn_Jpan,0.003773685076530616,0.014140051020408164
urd_Arab,0.010611086862244896,0.03809770408163265
pan_Guru,0.01101062818877551,0.031378316326530625
guj_Gujr,0.011697976377551026,0.03852142857142858
kor_Hang,8.503788265306113e-05,0.0008186224489795918
other,0.006924453520408164,0.04552397959183673
avg,0.005241327864645858,0.02210202581032413
