lang,mse,mae
eng_Latn,0.006734172732290943,0.0472945238095238
deu_Latn,0.012599451258851632,0.031583526482021375
cmn_Hani,0.013912284399901295,0.03496733550887889
tur_Latn,0.00670929103379451,0.03252442723517977
kaz_Cyrl,0.004275627062712442,0.022263157798833835
hun_Latn,0.0008113397887755099,0.002400459183673469
fin_Latn,0.0007890959865717121,0.0024596726190476187
heb_Hebr,0.01805749350770339,0.03237038022351798
arb_Arab,0.005916653434141738,0.017020985179786206
mon_Cyrl,0.0014749997356575941,0.008324727891156465
hin_Deva,0.007442687892155615,0.026367087585034022
jpn_Jpan,0.0038864812159863996,0.013034846938775518
urd_Arab,0.01034254000635643,0.03330743683187559
pan_Guru,0.007840571811224486,0.026398214285714292
guj_Gujr,0.00726807015306122,0.028840306122448985
kor_Hang,1.1010561224489768e-05,0.0002285714285714284
other,0.024335507469978365,0.07998733236151602
avg,0.007788663414728692,0.025845470087385608
