lang,mse,mae
eng_Latn,0.0049707570408163235,0.0454515306122449
deu_Latn,0.00350150415816326,0.014600765306122445
cmn_Hani,0.004981454744897955,0.018775510204081625
tur_Latn,0.008064264387755102,0.03716122448979592
kaz_Cyrl,0.006900194311224488,0.0273232142857143
hun_Latn,0.0008725645663265318,0.003143112244897961
fin_Latn,0.001203600025510204,0.002783928571428571
heb_Hebr,0.001487134336734693,0.008301530612244892
arb_Arab,0.004768057142857145,0.0188576530612245
mon_Cyrl,0.0028879196428571435,0.011824489795918375
hin_Deva,0.008507403086734698,0.030402806122448986
jpn_Jpan,0.003688798724489798,0.012618877551020407
urd_Arab,0.01290122974489796,0.04198163265306122
pan_Guru,0.011708056581632651,0.03308673469387755
guj_Gujr,0.009579438545918369,0.03597423469387757
kor_Hang,6.152346938775494e-06,0.00020765306122448962
other,0.0077104494132653086,0.046658418367346924
avg,0.005514057576530612,0.02289137154861945
