lang,mse,mae
eng_Latn,0.006088849817868003,0.04602817171349059
deu_Latn,0.01206935847067599,0.030780951166180754
cmn_Hani,0.01490873263132506,0.03726156644800778
tur_Latn,0.005427881700193926,0.02931508199708453
kaz_Cyrl,0.004559393081568155,0.02339602648202139
hun_Latn,0.0007997602989795914,0.0024162755102040807
fin_Latn,0.0007237347767857143,0.0023832908163265304
heb_Hebr,0.018097762911676706,0.03204401542759961
arb_Arab,0.004672715226730765,0.015110840621963075
mon_Cyrl,0.0015766256312371276,0.00853146076287658
hin_Deva,0.0056586914505456385,0.023864749149659876
jpn_Jpan,0.004121407261904765,0.013430510204081635
urd_Arab,0.0075932776071311395,0.029390588556851307
pan_Guru,0.008072338367346934,0.02670357142857143
guj_Gujr,0.0067036356377550965,0.028447193877551027
kor_Hang,8.69155612244894e-06,0.00020739795918367311
other,0.0233919337067388,0.07799427964042761
avg,0.00732204647850505,0.025135645397769496
