lang,mse,mae
eng_Latn,0.00475346145408163,0.0452533163265306
deu_Latn,0.0034897885714285665,0.014432142857142852
cmn_Hani,0.004916737933673466,0.017885969387755097
tur_Latn,0.007992592806122448,0.03727040816326531
kaz_Cyrl,0.00675981331632653,0.026751530612244914
hun_Latn,0.0008783705357142866,0.0031849489795918377
fin_Latn,0.0011977995918367344,0.00279234693877551
heb_Hebr,0.001303297525510205,0.007659438775510205
arb_Arab,0.004453723622448981,0.0182061224489796
mon_Cyrl,0.003055755484693879,0.012196173469387764
hin_Deva,0.00835180772959184,0.030338520408163268
jpn_Jpan,0.003420702933673471,0.012194132653061223
urd_Arab,0.011666897474489795,0.039871173469387754
pan_Guru,0.011825235790816326,0.032949234693877553
guj_Gujr,0.009590099974489792,0.03577984693877552
kor_Hang,1.0001352040816298e-05,0.0002543367346938773
other,0.007563411581632657,0.046203571428571434
avg,0.005366441039915966,0.02254254201680673
