lang,mse,mae
eng_Latn,0.006278506706455064,0.04760708940719145
deu_Latn,0.01270493021851225,0.03130662900874635
cmn_Hani,0.014751458903633044,0.03662797133138971
tur_Latn,0.00944737114480742,0.03709739917395527
kaz_Cyrl,0.006138287285076386,0.02743522412536445
hun_Latn,0.0008116377295918364,0.0023084183673469385
fin_Latn,0.0008024518336805554,0.0025056845238095233
heb_Hebr,0.018614724276948127,0.033116588313896994
arb_Arab,0.005745311945354082,0.016996019193391648
mon_Cyrl,0.0027064874050453476,0.010276360544217685
hin_Deva,0.00628788698909439,0.024591067176870752
jpn_Jpan,0.0031150346853741537,0.011721071428571437
urd_Arab,0.009670398799100198,0.03310548955296403
pan_Guru,0.009007095790816324,0.029918622448979595
guj_Gujr,0.00972036209183673,0.034086224489795924
kor_Hang,1.2031198979591785e-05,0.00023954081632653024
other,0.024312351696225108,0.0798892474489796
avg,0.008242725217678272,0.026989920432458705
