lang,mse,mae
eng_Latn,0.0062129352027457015,0.047009972005035774
deu_Latn,0.01273742850976387,0.031823950437317776
cmn_Hani,0.01514689176955769,0.03786781401846454
tur_Latn,0.0060889742923242295,0.028094775874635564
kaz_Cyrl,0.004991602792371524,0.02252417274052479
hun_Latn,0.0008038880357142854,0.002380867346938775
fin_Latn,0.0007939653540887187,0.0024822151360544215
heb_Hebr,0.018671844234543048,0.03268264516520895
arb_Arab,0.005034116087648381,0.016138349125364437
mon_Cyrl,0.002327509088097551,0.009954611273080666
hin_Deva,0.007868767652501418,0.027349655612244905
jpn_Jpan,0.004170760392672907,0.014701845238095245
urd_Arab,0.007969220418639077,0.03239267189018463
pan_Guru,0.006182086683673467,0.023681122448979592
guj_Gujr,0.00596616614795918,0.025019642857142862
kor_Hang,1.0570331632653016e-05,0.0002737244897959179
other,0.025053969960713716,0.07889900996112732
avg,0.007648864526743966,0.025486885036482127
