lang,mse,mae
eng_Latn,0.005110684081632651,0.04667704081632652
deu_Latn,0.0035120046173469336,0.014537499999999995
cmn_Hani,0.004512839642857139,0.01796785714285714
tur_Latn,0.008217235051020408,0.03774591836734694
kaz_Cyrl,0.006844636454081631,0.02694515306122451
hun_Latn,0.0008492879081632666,0.0031316326530612263
fin_Latn,0.0012191827040816323,0.0027974489795918357
heb_Hebr,0.0016656643877551,0.008879591836734684
arb_Arab,0.005120409336734696,0.019483673469387758
mon_Cyrl,0.0030659243367346955,0.012315306122448985
hin_Deva,0.00897994091836735,0.030753061224489803
jpn_Jpan,0.0034937115051020423,0.012479846938775506
urd_Arab,0.012472045484693875,0.0412109693877551
pan_Guru,0.01263291081632653,0.03473622448979592
guj_Gujr,0.009619530357142856,0.03621173469387756
kor_Hang,7.111326530612227e-06,0.0002147959183673467
other,0.007632709030612249,0.046203571428571434
avg,0.00558563693877551,0.023075960384153667
