lang,mse,mae
deu_Latn,0.005059539050113383,0.01825659698025552
jpn_Jpan,0.009559062682926832,0.026667479674796775
cmn_Hani,0.01800838040650407,0.03511463414634147
eng_Latn,0.00817002465215281,0.06000301393728223
urd_Arab,0.02376941113821138,0.04852276422764227
tur_Latn,0.03231033260425906,0.07803187185443282
arb_Arab,0.011710492124751575,0.03538018970189701
guj_Gujr,0.0008930026829268293,0.006056097560975609
heb_Hebr,0.005523002439024386,0.023073170731707317
kaz_Cyrl,0.018465296495706822,0.02542218931475029
mon_Cyrl,0.019199354796747982,0.054839024390243934
hun_Latn,0.006530427576986895,0.01636254355400697
fin_Latn,0.035726686504065026,0.07081951219512193
hin_Deva,0.008694023902439018,0.021201626016260154
kor_Hang,0.01846831414634147,0.05013983739837399
pan_Guru,0.015705299918699175,0.03970162601626016
other,0.006803723976413544,0.0538638133952768
avg,0.014388022064604133,0.039026823005625016
