lang,mse,mae
deu_Latn,0.009047608061224496,0.03027653061224491
jpn_Jpan,0.0027282610204081713,0.013379591836734716
cmn_Hani,0.006986566122448988,0.025414285714285726
eng_Latn,0.015338666632653071,0.07795408163265308
urd_Arab,0.019669451020408152,0.05667551020408161
tur_Latn,0.033495994999999994,0.08387040816326531
arb_Arab,0.016509323979591845,0.04144591836734696
guj_Gujr,0.01751589591836734,0.04705918367346941
heb_Hebr,0.013778177653061243,0.02527244897959187
kaz_Cyrl,0.010956478061224503,0.03624591836734696
mon_Cyrl,0.007714462142857138,0.016123469387755104
hun_Latn,0.000387295102040816,0.0021367346938775504
fin_Latn,1.6346020408163267e-05,0.000703061224489796
hin_Deva,0.032315733877551024,0.08816530612244898
kor_Hang,4.70204081632653e-07,9.795918367346938e-05
pan_Guru,0.020009719183673464,0.04313469387755102
other,0.004936929693877554,0.05214795918367348
avg,0.012435728217286916,0.037653121248499406
