lang,mse,mae
deu_Latn,0.008588570408163274,0.028095918367346963
jpn_Jpan,0.0028122179591836827,0.01382040816326533
cmn_Hani,0.006225917040816332,0.024441836734693887
eng_Latn,0.014034295408163273,0.07520714285714288
urd_Arab,0.014735062755102037,0.05155816326530611
tur_Latn,0.02394135479591837,0.0733683673469388
arb_Arab,0.015663323979591845,0.0387418367346939
guj_Gujr,0.017185904693877548,0.04518367346938777
heb_Hebr,0.014577243469387774,0.02717959183673472
kaz_Cyrl,0.00923324653061225,0.032218367346938795
mon_Cyrl,0.009525991836734691,0.018057142857142862
hun_Latn,0.0004227299999999994,0.0022632653061224477
fin_Latn,4.861193877551027e-05,0.0010928571428571435
hin_Deva,0.02414884448979593,0.07380816326530613
kor_Hang,1.1755102040816325e-07,4.897959183673469e-05
pan_Guru,0.02998778734693874,0.04830408163265303
other,0.004314755102040819,0.047379591836734694
avg,0.011496822076830735,0.035339375750300134
