lang,mse,mae
deu_Latn,0.005557873673469393,0.028471428571428595
jpn_Jpan,0.002703633775510208,0.01321530612244899
cmn_Hani,0.0032863297959183704,0.020559183673469393
eng_Latn,0.017411699795918376,0.08453061224489797
urd_Arab,0.016594279489795916,0.053309183673469374
tur_Latn,0.024146888775510186,0.07636938775510205
arb_Arab,0.022122120612244906,0.04883877551020409
guj_Gujr,0.01907092918367347,0.04957142857142858
heb_Hebr,0.012056994489795922,0.021187755102040833
kaz_Cyrl,0.013338174897959187,0.04336938775510205
mon_Cyrl,0.012897602244897952,0.020983673469387756
hun_Latn,0.00018771673469387767,0.00316530612244898
fin_Latn,5.084765306122449e-05,0.0015418367346938778
hin_Deva,0.026034803673469397,0.0761
kor_Hang,1.7632653061224487e-07,7.346938775510205e-05
pan_Guru,0.023870224489795908,0.044673469387755106
other,0.004820162244897961,0.052312244897959166
avg,0.012008850462184875,0.03754543817527011
