lang,mse,mae
deu_Latn,0.004928411676736175,0.018426596980255526
jpn_Jpan,0.009519633577235778,0.026135772357723602
cmn_Hani,0.016686949593495932,0.03390243902439025
eng_Latn,0.007841077845989348,0.060505845915602034
urd_Arab,0.022098403902439022,0.04797073170731707
tur_Latn,0.023553370262537555,0.06814894502516453
arb_Arab,0.010339937780239386,0.0330100677506775
guj_Gujr,0.0008575558536585366,0.006860975609756098
heb_Hebr,0.00392296024390244,0.020298373983739845
kaz_Cyrl,0.019375985229737016,0.02606552264808363
mon_Cyrl,0.02245780796747968,0.056743089430894324
hun_Latn,0.0068402476755641305,0.01699160859465738
fin_Latn,0.03177741447154471,0.06814959349593498
hin_Deva,0.006914239024390238,0.0208211382113821
kor_Hang,0.018715275284552843,0.04961300813008128
pan_Guru,0.019246221463414634,0.044175609756097564
other,0.006311652544383604,0.05101037166085947
avg,0.013611008493958883,0.03816645236956571
