lang,mse,mae
deu_Latn,0.0055772172448979645,0.028539795918367375
jpn_Jpan,0.0026713209183673522,0.012790816326530632
cmn_Hani,0.005279950714285722,0.023915306122448993
eng_Latn,0.01924036224489797,0.08645714285714287
urd_Arab,0.017922584081632657,0.055067346938775505
tur_Latn,0.022442453571428565,0.07254387755102043
arb_Arab,0.022431652857142867,0.048293877551020416
guj_Gujr,0.01894824040816327,0.049422448979591846
heb_Hebr,0.012060581122448986,0.021137755102040825
kaz_Cyrl,0.013563993367346948,0.04427040816326532
mon_Cyrl,0.012426642755102035,0.02075204081632653
hun_Latn,0.00018683530612244914,0.003124489795918369
fin_Latn,3.9426632653061224e-05,0.0013051020408163267
hin_Deva,0.02442911591836736,0.07291224489795921
kor_Hang,2.9387755102040814e-07,7.346938775510205e-05
pan_Guru,0.02461253234693876,0.04507857142857142
other,0.00516394663265306,0.05325408163265305
avg,0.012176302941176474,0.03758463385354143
