lang,mse,mae
deu_Latn,0.005692340306122456,0.028364285714285748
jpn_Jpan,0.002669181632653066,0.013040816326530622
cmn_Hani,0.0033916491836734715,0.02073469387755103
eng_Latn,0.01716151948979593,0.0841622448979592
urd_Arab,0.01662474112244898,0.0535642857142857
tur_Latn,0.022368578469387754,0.0733275510204082
arb_Arab,0.019037191224489804,0.04625714285714287
guj_Gujr,0.018533376224489802,0.04873163265306124
heb_Hebr,0.012027893877551026,0.021044897959183684
kaz_Cyrl,0.013398422755102044,0.04325816326530613
mon_Cyrl,0.012342266632653056,0.020790816326530612
hun_Latn,0.00019471816326530598,0.0022408163265306117
fin_Latn,6.558081632653066e-05,0.0018775510204081637
hin_Deva,0.0266491012244898,0.0783530612244898
kor_Hang,1.1755102040816325e-07,4.897959183673469e-05
pan_Guru,0.02399240102040815,0.0445020408163265
other,0.004663725918367347,0.0514612244897959
avg,0.011694870918367347,0.0371623649459784
