lang,mse,mae
deu_Latn,0.00565532132653062,0.029370408163265332
jpn_Jpan,0.004220758061224497,0.015078571428571452
cmn_Hani,0.0052170121428571515,0.025027551020408177
eng_Latn,0.019119917040816344,0.08722959183673472
urd_Arab,0.019421211122448986,0.05827244897959183
tur_Latn,0.025026524285714263,0.07372244897959185
arb_Arab,0.02305049193877552,0.04912755102040818
guj_Gujr,0.019422865510204085,0.049936734693877556
heb_Hebr,0.01201334795918368,0.020548979591836745
kaz_Cyrl,0.016026174795918374,0.044884693877551035
mon_Cyrl,0.012708025714285701,0.021014285714285715
hun_Latn,0.00017680979591836748,0.003073469387755103
fin_Latn,4.3837244897959185e-05,0.0013234693877551022
hin_Deva,0.032658974081632666,0.09105510204081634
kor_Hang,2.4097959183673468e-06,0.0002204081632653061
pan_Guru,0.02179634744897959,0.04456020408163266
other,0.005285325714285715,0.05450612244897958
avg,0.013049726704681875,0.039350120048019216
