lang,mse,mae
deu_Latn,0.008801448877551027,0.030311224489795934
jpn_Jpan,0.003352975816326538,0.013890816326530643
cmn_Hani,0.004927601020408167,0.021906122448979604
eng_Latn,0.013492830408163275,0.0744591836734694
urd_Arab,0.014748976530612228,0.050559183673469364
tur_Latn,0.03181340030612244,0.08271326530612243
arb_Arab,0.01621859173469388,0.042276530612244914
guj_Gujr,0.017739793775510198,0.047584693877551036
heb_Hebr,0.013709662040816344,0.025269387755102072
kaz_Cyrl,0.010266574795918377,0.03565204081632655
mon_Cyrl,0.008041792653061219,0.01682857142857143
hun_Latn,0.00042385673469387704,0.0022122448979591826
fin_Latn,1.8717448979591834e-05,0.0007479591836734694
hin_Deva,0.03443817316326532,0.09126836734693877
kor_Hang,1.0579591836734693e-06,0.0001469387755102041
pan_Guru,0.020593381224489782,0.04358163265306121
other,0.004525402653061229,0.05077551020408164
avg,0.01194789630252101,0.037069627851140464
