lang,mse,mae
deu_Latn,0.005753600510204087,0.028792857142857172
jpn_Jpan,0.00249924153061225,0.012541836734693897
cmn_Hani,0.005273589693877559,0.024309183673469403
eng_Latn,0.01854373755102042,0.08556326530612245
urd_Arab,0.015074105204081631,0.053556122448979594
tur_Latn,0.02196871959183673,0.07260204081632655
arb_Arab,0.019768352142857153,0.04655816326530614
guj_Gujr,0.018762763673469383,0.049324489795918386
heb_Hebr,0.01214655377551021,0.021276530612244913
kaz_Cyrl,0.013055044489795923,0.043024489795918386
mon_Cyrl,0.01199871020408163,0.020402040816326537
hun_Latn,0.00020448326530612222,0.002263265306122448
fin_Latn,6.969693877551021e-05,0.0017510204081632656
hin_Deva,0.025464330408163274,0.07556122448979595
kor_Hang,5.877551020408163e-07,9.795918367346938e-05
pan_Guru,0.023884825918367332,0.04473877551020407
other,0.0050879758163265305,0.05270918367346938
avg,0.011738606968787518,0.03735720288115246
