model,training,eval_lang,step,pred_langs,emb_cos_sim,eval_lang_encoded,script,family,script_lr,training_script_lr,arb_Arab,cmn_Hani,deu_Latn,guj_Gujr,heb_Hebr,hin_Deva,jpn_Jpan,kaz_Cyrl,mon_Cyrl,pan_Guru,tur_Latn,urd_Arab,step_Base,step_Labels,step_Step1,step_Step50+sbeam8
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",kor_Hang,Base,"{'eng_Latn': 0.07, 'tur_Latn': 0.79}",0.8900409936904907,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",kor_Hang,Step1,"{'eng_Latn': 0.07, 'tur_Latn': 0.78}",0.8657673001289368,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",kor_Hang,Step50+sbeam8,"{'eng_Latn': 0.08, 'tur_Latn': 0.77}",0.8773651123046875,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mon_Cyrl,Base,"{'guj_Gujr': 0.57, 'tur_Latn': 0.29, 'eng_Latn': 0.07}",0.8966662287712097,14,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mon_Cyrl,Step1,"{'guj_Gujr': 0.76, 'tur_Latn': 0.09, 'eng_Latn': 0.09}",0.917704164981842,14,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mon_Cyrl,Step50+sbeam8,"{'guj_Gujr': 0.77, 'eng_Latn': 0.09, 'tur_Latn': 0.07}",0.8944892287254333,14,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",hun_Latn,Base,"{'tur_Latn': 0.63, 'hun_Latn': 0.14, 'eng_Latn': 0.06}",0.9010167121887208,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",hun_Latn,Step1,"{'tur_Latn': 0.37, 'hun_Latn': 0.45}",0.9267317056655884,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",hun_Latn,Step50+sbeam8,"{'tur_Latn': 0.45, 'hun_Latn': 0.35}",0.9150365591049194,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mhr_Cyrl,Base,{'tur_Latn': 0.85},0.8901631832122803,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mhr_Cyrl,Step1,{'tur_Latn': 0.85},0.8656458258628845,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",mhr_Cyrl,Step50+sbeam8,{'tur_Latn': 0.85},0.8585066795349121,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",fin_Latn,Base,"{'tur_Latn': 0.64, 'fin_Latn': 0.17}",0.9052780866622924,4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",fin_Latn,Step1,"{'tur_Latn': 0.55, 'fin_Latn': 0.3}",0.8890939354896545,4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_guj,"['tur_Latn', 'guj_Gujr']",fin_Latn,Step50+sbeam8,"{'tur_Latn': 0.6, 'fin_Latn': 0.25}",0.9052184820175172,4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],deu_Latn,Step1,"{'heb_Hebr': 0.47, 'eng_Latn': 0.08, 'deu_Latn': 0.32}",0.8845418691635132,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],deu_Latn,Step50+sbeam8,"{'heb_Hebr': 0.54, 'deu_Latn': 0.27, 'eng_Latn': 0.07}",0.9008705615997314,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],deu_Latn,Base,"{'heb_Hebr': 0.57, 'deu_Latn': 0.23, 'eng_Latn': 0.07}",0.8745170831680298,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],ydd_Hebr,Step1,{'heb_Hebr': 0.96},0.9195551872253418,19,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],ydd_Hebr,Step50+sbeam8,{'heb_Hebr': 0.96},0.8866803646087646,19,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],ydd_Hebr,Base,{'heb_Hebr': 0.95},0.9359233379364014,19,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],heb_Hebr,Step1,{'heb_Hebr': 0.98},0.9587972164154052,6,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],heb_Hebr,Step50+sbeam8,{'heb_Hebr': 0.98},0.947742521762848,6,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],heb_Hebr,Base,{'heb_Hebr': 0.99},0.964623212814331,6,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],arb_Arab,Step1,"{'heb_Hebr': 0.89, 'eng_Latn': 0.07}",0.8841069936752319,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],arb_Arab,Step50+sbeam8,"{'heb_Hebr': 0.89, 'eng_Latn': 0.07}",0.8649713397026062,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],arb_Arab,Base,"{'heb_Hebr': 0.88, 'eng_Latn': 0.08}",0.8810455799102783,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],amh_Ethi,Step1,{'heb_Hebr': 0.9},0.8554414510726929,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],amh_Ethi,Step50+sbeam8,"{'heb_Hebr': 0.89, 'eng_Latn': 0.07}",0.8504146933555603,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],amh_Ethi,Base,{'heb_Hebr': 0.9},0.8683450818061829,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],mlt_Latn,Step1,"{'eng_Latn': 0.38, 'deu_Latn': 0.06, 'heb_Hebr': 0.43}",0.8843809366226196,13,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.38, 'deu_Latn': 0.09, 'heb_Hebr': 0.38}",0.8937944173812866,13,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],mlt_Latn,Base,"{'eng_Latn': 0.38, 'heb_Hebr': 0.48}",0.8883535265922546,13,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],hin_Deva,Step1,"{'heb_Hebr': 0.71, 'eng_Latn': 0.22}",0.8775343298912048,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],hin_Deva,Step50+sbeam8,"{'heb_Hebr': 0.67, 'eng_Latn': 0.25}",0.8273016214370728,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],hin_Deva,Base,"{'eng_Latn': 0.22, 'heb_Hebr': 0.69}",0.8697034120559692,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],urd_Arab,Step1,{'heb_Hebr': 0.91},0.8874975442886353,18,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],urd_Arab,Step50+sbeam8,"{'heb_Hebr': 0.9, 'eng_Latn': 0.07}",0.8953653573989868,18,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],urd_Arab,Base,"{'heb_Hebr': 0.89, 'eng_Latn': 0.06}",0.8950209021568298,18,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],guj_Gujr,Step1,{'heb_Hebr': 0.92},0.8993576765060425,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],guj_Gujr,Step50+sbeam8,{'heb_Hebr': 0.91},0.9104043245315552,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],guj_Gujr,Base,{'heb_Hebr': 0.9},0.892587423324585,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],sin_Sinh,Step1,{'heb_Hebr': 0.92},0.8835883140563965,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],sin_Sinh,Step50+sbeam8,"{'heb_Hebr': 0.91, 'eng_Latn': 0.06}",0.8694419264793396,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],sin_Sinh,Base,"{'heb_Hebr': 0.9, 'eng_Latn': 0.06}",0.8785845637321472,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],pan_Guru,Step1,{'heb_Hebr': 0.95},0.8589076399803162,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],pan_Guru,Step50+sbeam8,{'heb_Hebr': 0.95},0.877472460269928,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],pan_Guru,Base,{'heb_Hebr': 0.94},0.8744312524795532,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],tur_Latn,Step1,"{'heb_Hebr': 0.7, 'eng_Latn': 0.13}",0.8635547161102295,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],tur_Latn,Step50+sbeam8,"{'heb_Hebr': 0.71, 'eng_Latn': 0.15}",0.8707429766654968,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],tur_Latn,Base,"{'eng_Latn': 0.12, 'heb_Hebr': 0.68}",0.8703505396842957,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],kaz_Cyrl,Step1,{'heb_Hebr': 0.75},0.8752228021621704,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],kaz_Cyrl,Step50+sbeam8,"{'heb_Hebr': 0.72, 'eng_Latn': 0.07}",0.8867544531822205,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],kaz_Cyrl,Base,"{'heb_Hebr': 0.78, 'eng_Latn': 0.06}",0.882125735282898,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],cmn_Hani,Step1,"{'eng_Latn': 0.06, 'heb_Hebr': 0.82}",0.8209083080291748,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],cmn_Hani,Step50+sbeam8,"{'eng_Latn': 0.06, 'heb_Hebr': 0.82}",0.8309968113899231,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],cmn_Hani,Base,"{'eng_Latn': 0.07, 'heb_Hebr': 0.81}",0.8385293483734131,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],jpn_Jpan,Step1,"{'heb_Hebr': 0.81, 'eng_Latn': 0.06}",0.8700873851776123,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],jpn_Jpan,Step50+sbeam8,"{'heb_Hebr': 0.75, 'eng_Latn': 0.09}",0.8461164236068726,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],jpn_Jpan,Base,"{'heb_Hebr': 0.84, 'eng_Latn': 0.06}",0.8730247616767883,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],kor_Hang,Step1,{'heb_Hebr': 0.86},0.9109585881233216,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],kor_Hang,Step50+sbeam8,"{'heb_Hebr': 0.83, 'eng_Latn': 0.08}",0.9378238916397096,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],kor_Hang,Base,"{'heb_Hebr': 0.84, 'eng_Latn': 0.06}",0.918406069278717,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],mon_Cyrl,Step1,"{'heb_Hebr': 0.81, 'eng_Latn': 0.1}",0.8924072980880737,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],mon_Cyrl,Step50+sbeam8,"{'heb_Hebr': 0.78, 'eng_Latn': 0.12}",0.8896671533584595,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],mon_Cyrl,Base,"{'heb_Hebr': 0.83, 'eng_Latn': 0.1}",0.893692135810852,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],hun_Latn,Step1,"{'heb_Hebr': 0.77, 'eng_Latn': 0.08}",0.8941938877105713,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],hun_Latn,Step50+sbeam8,"{'heb_Hebr': 0.75, 'eng_Latn': 0.07}",0.8900824785232544,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],hun_Latn,Base,"{'heb_Hebr': 0.81, 'eng_Latn': 0.06}",0.8897846937179565,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],mhr_Cyrl,Step1,"{'heb_Hebr': 0.65, 'mon_Cyrl': 0.07, 'kaz_Cyrl': 0.09, 'eng_Latn': 0.1}",0.8601011037826538,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],mhr_Cyrl,Step50+sbeam8,"{'heb_Hebr': 0.58, 'mon_Cyrl': 0.09, 'kaz_Cyrl': 0.12, 'eng_Latn': 0.11}",0.8422387838363647,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],mhr_Cyrl,Base,"{'heb_Hebr': 0.82, 'eng_Latn': 0.07}",0.855231523513794,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_heb_Hebr,['heb_Hebr'],fin_Latn,Step1,"{'heb_Hebr': 0.68, 'eng_Latn': 0.15}",0.8782777190208435,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
me5_heb_Hebr,['heb_Hebr'],fin_Latn,Step50+sbeam8,"{'heb_Hebr': 0.68, 'eng_Latn': 0.17}",0.8442208766937256,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
me5_heb_Hebr,['heb_Hebr'],fin_Latn,Base,"{'heb_Hebr': 0.67, 'eng_Latn': 0.14}",0.8801410794258118,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",deu_Latn,Base,{'deu_Latn': 0.72},0.9148004055023192,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",deu_Latn,Step1,{'deu_Latn': 0.73},0.908137023448944,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",deu_Latn,Step50+sbeam8,{'deu_Latn': 0.71},0.9430407285690308,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",ydd_Hebr,Base,"{'hin_Deva': 0.7, 'eng_Latn': 0.09, 'tur_Latn': 0.12}",0.8806211948394775,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",ydd_Hebr,Step1,"{'hin_Deva': 0.81, 'eng_Latn': 0.08}",0.8584017753601074,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",ydd_Hebr,Step50+sbeam8,"{'hin_Deva': 0.79, 'eng_Latn': 0.09}",0.8534597754478455,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",heb_Hebr,Base,"{'tur_Latn': 0.42, 'eng_Latn': 0.09, 'hin_Deva': 0.39}",0.8634861707687378,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",heb_Hebr,Step1,"{'tur_Latn': 0.32, 'eng_Latn': 0.08, 'hin_Deva': 0.54}",0.8672579526901245,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",heb_Hebr,Step50+sbeam8,"{'hin_Deva': 0.61, 'tur_Latn': 0.27, 'eng_Latn': 0.07}",0.9153715372085572,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",arb_Arab,Base,"{'eng_Latn': 0.49, 'hin_Deva': 0.36}",0.8866718411445618,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",arb_Arab,Step1,"{'eng_Latn': 0.44, 'tur_Latn': 0.1, 'hin_Deva': 0.39}",0.8643335103988647,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",arb_Arab,Step50+sbeam8,"{'eng_Latn': 0.4, 'tur_Latn': 0.13, 'hin_Deva': 0.4}",0.8435003757476807,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",amh_Ethi,Base,"{'eng_Latn': 0.14, 'tur_Latn': 0.21, 'hin_Deva': 0.56}",0.8546662926673889,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",amh_Ethi,Step1,"{'hin_Deva': 0.64, 'eng_Latn': 0.12, 'tur_Latn': 0.18}",0.8114498853683472,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",amh_Ethi,Step50+sbeam8,"{'hin_Deva': 0.64, 'tur_Latn': 0.18, 'eng_Latn': 0.12}",0.8080177903175354,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",mlt_Latn,Base,"{'eng_Latn': 0.3, 'tur_Latn': 0.46}",0.9129541516304016,13,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",mlt_Latn,Step1,"{'eng_Latn': 0.29, 'tur_Latn': 0.5}",0.9064995646476746,13,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.3, 'tur_Latn': 0.48}",0.9490439295768738,13,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",hin_Deva,Base,"{'hin_Deva': 0.82, 'eng_Latn': 0.14}",0.9517772197723388,7,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",hin_Deva,Step1,"{'hin_Deva': 0.82, 'eng_Latn': 0.14}",0.9742687940597534,7,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",hin_Deva,Step50+sbeam8,"{'hin_Deva': 0.82, 'eng_Latn': 0.14}",0.9917275905609132,7,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",urd_Arab,Base,{'hin_Deva': 0.91},0.8934630751609802,18,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",urd_Arab,Step1,{'hin_Deva': 0.91},0.8954830765724182,18,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",urd_Arab,Step50+sbeam8,{'hin_Deva': 0.91},0.8187690377235413,18,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",guj_Gujr,Base,{'hin_Deva': 0.96},0.9135112166404724,5,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",guj_Gujr,Step1,{'hin_Deva': 0.95},0.9141739010810852,5,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",sin_Sinh,Base,{'hin_Deva': 0.92},0.8974056243896484,16,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",sin_Sinh,Step1,{'hin_Deva': 0.93},0.8966716527938843,16,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",sin_Sinh,Step50+sbeam8,{'hin_Deva': 0.92},0.8625937700271606,16,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",pan_Guru,Base,{'hin_Deva': 0.96},0.908208191394806,15,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",pan_Guru,Step1,{'hin_Deva': 0.96},0.8770855665206909,15,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",pan_Guru,Step50+sbeam8,{'hin_Deva': 0.96},0.9297916293144226,15,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",tur_Latn,Base,{'tur_Latn': 0.84},0.9413398504257202,17,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",tur_Latn,Step1,{'tur_Latn': 0.84},0.9737738370895386,17,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
me5_tur_hin,"['tur_Latn', 'hin_Deva']",tur_Latn,Step50+sbeam8,{'tur_Latn': 0.84},0.9497952461242676,17,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
