lang,mse,mae
deu_Latn,0.0026933395251396634,0.014109776536312846
eng_Latn,0.002954401825437206,0.03397009909550412
cmn_Hani,0.00206967203887812,0.012493160415003984
jpn_Jpan,0.0009141579050279333,0.006541620111731846
tur_Latn,0.005489720526024209,0.029326033519553058
hun_Latn,0.0004159790782122902,0.0033086592178770947
fin_Latn,0.0009498659497206709,0.0043254189944134085
urd_Arab,0.005457879741752024,0.02319858938547486
arb_Arab,0.0024788104571151466,0.012864613594040971
kaz_Cyrl,0.003676302202521726,0.022642760707635014
pan_Guru,0.003204489134078212,0.017176256983240216
guj_Gujr,0.0043394956983240215,0.022184916201117302
hin_Deva,0.006159559944134086,0.024148603351955324
heb_Hebr,0.003317809958147273,0.010923780925778137
mon_Cyrl,0.002444617038516449,0.013244329608938545
kor_Hang,4.258136871508382e-05,0.0005120111731843576
other,0.0015293086714051353,0.026368861399308316
avg,0.0028316465331264264,0.016314087718886438
