lang,mse,mae
deu_Latn,0.0026595422905027906,0.014321787709497203
eng_Latn,0.0031773805602538043,0.03785493083266826
cmn_Hani,0.00215938293576559,0.012993774940143652
jpn_Jpan,0.0010557092178770952,0.007291061452513969
tur_Latn,0.007391978636980135,0.032665093109869626
hun_Latn,0.0003823105586592178,0.0028229050279329603
fin_Latn,0.0009544367877094977,0.004366759776536313
urd_Arab,0.007276241267616137,0.027310408353285447
arb_Arab,0.0024020865664044393,0.012645671721202447
kaz_Cyrl,0.004371443006222844,0.024591973929236507
pan_Guru,0.0027523680167597744,0.015526536312849148
guj_Gujr,0.003694152709497206,0.02224106145251396
hin_Deva,0.004932215474860336,0.02351340782122906
heb_Hebr,0.003307877155212096,0.010980075152966225
mon_Cyrl,0.0019832243822470517,0.011469515828677836
kor_Hang,2.077611731843577e-05,0.00029636871508379896
other,0.0015781276042230385,0.02676684557063047
avg,0.0029470148993005585,0.016921069276872758
