lang,mse,mae
deu_Latn,0.002748258407821228,0.015077374301675979
eng_Latn,0.004446638826815642,0.044744692737430175
cmn_Hani,0.002033427569832402,0.013942737430167596
jpn_Jpan,0.0015021822067039113,0.007747765363128494
tur_Latn,0.0058880403351955326,0.033050279329608925
hun_Latn,0.0003831349720670391,0.003623463687150838
fin_Latn,0.000783463938547485,0.004134916201117317
urd_Arab,0.007128773351955311,0.0283905027932961
arb_Arab,0.0027760227653631287,0.01443156424581006
kaz_Cyrl,0.005424602905027936,0.02713910614525141
pan_Guru,0.0060406387988826814,0.02444720670391061
guj_Gujr,0.006904538659217875,0.03050670391061451
hin_Deva,0.008498370865921794,0.030968435754189966
heb_Hebr,0.003249686256983237,0.010689385474860334
mon_Cyrl,0.0055734013966480395,0.01850782122905028
kor_Hang,3.887589385474858e-05,0.00048407821229050265
other,0.0018831731843575415,0.029557541899441327
avg,0.003841366490305619,0.019849622083470263
