lang,mse,mae
deu_Latn,0.002677866564245809,0.015300279329608936
eng_Latn,0.005060975167597765,0.04827513966480446
cmn_Hani,0.0020643034078212303,0.013237430167597767
jpn_Jpan,0.0016696081005586592,0.007936312849162012
tur_Latn,0.006721931592178772,0.03528519553072623
hun_Latn,0.0007888801396648046,0.005876256983240224
fin_Latn,0.0007364375139664793,0.004076815642458099
urd_Arab,0.006846102569832406,0.028271508379888274
arb_Arab,0.0024020282402234636,0.014039944134078212
kaz_Cyrl,0.006282713575418996,0.03030502793296091
pan_Guru,0.0065379655027932955,0.02560307262569832
guj_Gujr,0.0081394075698324,0.0340667597765363
hin_Deva,0.009702398184357548,0.03326284916201118
heb_Hebr,0.0037474199999999974,0.011515083798882681
mon_Cyrl,0.00636390717877094,0.019272905027932958
kor_Hang,3.393424581005587e-05,0.00047094972067039106
other,0.0018205986871508383,0.029509776536312843
avg,0.004211557543542557,0.020959135721327637
