lang,mse,mae
deu_Latn,0.002892107737430165,0.014411452513966473
eng_Latn,0.003132064528427807,0.034758674514498544
cmn_Hani,0.0020926606955421257,0.012549361532322417
jpn_Jpan,0.0008712179888268158,0.0064067039106145245
tur_Latn,0.005712581349309436,0.02998601955307261
hun_Latn,0.0004141997206703908,0.003272625698324022
fin_Latn,0.0009366144413407826,0.004329888268156425
urd_Arab,0.006009208871640292,0.024611205772811926
arb_Arab,0.0024810971732619493,0.01278768156424581
kaz_Cyrl,0.003706192451163875,0.022622625698324027
pan_Guru,0.003082790502793295,0.01687709497206703
guj_Gujr,0.004314403044692736,0.022251117318435754
hin_Deva,0.0062030498882681626,0.024174301675977672
heb_Hebr,0.003320797740682522,0.010923445730247417
mon_Cyrl,0.00243606249925512,0.013089627560521412
kor_Hang,4.002363128491622e-05,0.0004955307262569834
other,0.0015770508972744774,0.02663499467943601
avg,0.002895419009521463,0.01648131480525171
