lang,mse,mae
deu_Latn,0.002670959162011173,0.015217877094972068
eng_Latn,0.005465078770949719,0.049575977653631295
cmn_Hani,0.0020578087709497207,0.0139927374301676
jpn_Jpan,0.0016454456983240227,0.008112290502793298
tur_Latn,0.005970513100558663,0.03340642458100558
hun_Latn,0.0007735086871508383,0.005896927374301677
fin_Latn,0.0008706796368715072,0.004379050279329606
urd_Arab,0.007037777737430169,0.02916899441340782
arb_Arab,0.0027632743575418993,0.014906703910614532
kaz_Cyrl,0.00608517427374302,0.02939916201117319
pan_Guru,0.006389349748603353,0.025585754189944136
guj_Gujr,0.007851940977653628,0.033607541899441325
hin_Deva,0.00968435544692738,0.033381843575419005
heb_Hebr,0.0031644125418994378,0.01068966480446927
mon_Cyrl,0.005805965865921782,0.01843128491620112
kor_Hang,3.540698324022346e-05,0.0004821229050279329
other,0.0018519498882681568,0.0296536312849162
avg,0.004124917744002629,0.02093458757804798
