lang,mse,mae
deu_Latn,0.002821543435754189,0.015694692737430165
eng_Latn,0.0053039897486033515,0.04923268156424582
cmn_Hani,0.0022915003072625706,0.013698044692737436
jpn_Jpan,0.001806508324022346,0.008446368715083797
tur_Latn,0.00690659027932961,0.036272625698324
hun_Latn,0.0007816578770949722,0.005822346368715085
fin_Latn,0.0007969190502793289,0.004200558659217876
urd_Arab,0.0065980628212290535,0.029670111731843585
arb_Arab,0.0025289945251396654,0.014131284916201125
kaz_Cyrl,0.00788208203910615,0.034570111731843586
pan_Guru,0.006579667206703912,0.026267039106145255
guj_Gujr,0.008202849664804468,0.03308435754189943
hin_Deva,0.009777333212290504,0.0330427374301676
heb_Hebr,0.0034800203910614505,0.011011173184357546
mon_Cyrl,0.005126282569832396,0.017775418994413403
kor_Hang,2.807614525139664e-05,0.0006938547486033519
other,0.0018712702793296087,0.029299441340782113
avg,0.004281373404534998,0.02134781465658889
