lang,mse,mae
deu_Latn,0.0028872279329608913,0.014643575418994408
eng_Latn,0.0031252999902063624,0.0368964485235435
cmn_Hani,0.002013012311024968,0.012419696727853147
jpn_Jpan,0.0010251026815642462,0.00703854748603352
tur_Latn,0.00816709909255897,0.033458319366852875
hun_Latn,0.00038117011173184324,0.0028106145251396643
fin_Latn,0.0009409293854748614,0.004268156424581007
urd_Arab,0.007364917163539735,0.028068747672253275
arb_Arab,0.0023364083019388393,0.012535739558393192
kaz_Cyrl,0.004238117810963688,0.0245179748603352
pan_Guru,0.003084113128491619,0.016962569832402224
guj_Gujr,0.004531215614525137,0.02432150837988826
hin_Deva,0.005443146145251398,0.023941899441340786
heb_Hebr,0.0032505894388735303,0.010939507182761382
mon_Cyrl,0.002424616575294847,0.01272435754189944
kor_Hang,2.1349301675977678e-05,0.0002997206703910616
other,0.001579868631422997,0.02671301276935354
avg,0.0031067166833823475,0.017209435081295087
