lang,mse,mae
deu_Latn,0.002823003212290502,0.015603072625698326
eng_Latn,0.005342907960893854,0.04935167597765363
cmn_Hani,0.002469331117318435,0.01464916201117318
jpn_Jpan,0.0018261678770949714,0.008604469273743016
tur_Latn,0.00596698067039106,0.03334581005586589
hun_Latn,0.0007771256424581009,0.005811173184357542
fin_Latn,0.0007087343296089378,0.003999162011173183
urd_Arab,0.006999455111731848,0.030865083798882694
arb_Arab,0.0026637795810055868,0.014476815642458106
kaz_Cyrl,0.007847083212290504,0.034391340782122914
pan_Guru,0.006444705139664806,0.026052513966480444
guj_Gujr,0.008090252625698324,0.0328558659217877
hin_Deva,0.010154235167597767,0.034211452513966484
heb_Hebr,0.0036330121508379855,0.011167318435754187
mon_Cyrl,0.004153070055865918,0.016454189944134077
kor_Hang,2.9396284916201107e-05,0.0006969273743016759
other,0.0019072111452513964,0.02950921787709496
avg,0.004225673604995071,0.021296779493920476
