lang,mse,mae
deu_Latn,0.0027784310893854735,0.015671229050279335
eng_Latn,0.005346458547486032,0.049357541899441346
cmn_Hani,0.0020046059776536317,0.013703351955307266
jpn_Jpan,0.0016668222625698323,0.008043296089385475
tur_Latn,0.005860045111731846,0.033513128491620095
hun_Latn,0.0007791932122905032,0.005900837988826817
fin_Latn,0.000962128128491619,0.004515363128491618
urd_Arab,0.007101969301675979,0.02891592178770951
arb_Arab,0.0027468860614525154,0.01467849162011174
kaz_Cyrl,0.006027860279329613,0.029284357541899453
pan_Guru,0.006272121173184358,0.02516927374301676
guj_Gujr,0.007857697737430164,0.033417597765363106
hin_Deva,0.009366497318435762,0.0329491620111732
heb_Hebr,0.0031881182960893832,0.010675139664804467
mon_Cyrl,0.005826247486033513,0.018499441340782123
kor_Hang,3.48112849162011e-05,0.00048100558659217875
other,0.0018775282681564249,0.029711731843575413
avg,0.004099848325665463,0.020852168912257635
