lang,mse,mae
deu_Latn,0.00287699879888268,0.014157262569832393
eng_Latn,0.0032722398943152314,0.03597674248470338
cmn_Hani,0.0021004174194048553,0.012760590582601749
jpn_Jpan,0.0009279248044692742,0.006557541899441341
tur_Latn,0.005208060451908752,0.028436229050279312
hun_Latn,0.00042728229050279296,0.0034217877094972057
fin_Latn,0.0009052315921787719,0.004212569832402235
urd_Arab,0.006087971824296771,0.02603324354881618
arb_Arab,0.002436608184714938,0.013077585129023675
kaz_Cyrl,0.004062116042721912,0.022901163873370586
pan_Guru,0.003005226787709496,0.01661871508379887
guj_Gujr,0.004461790446927373,0.022257541899441333
hin_Deva,0.006999582206703919,0.026563407821229068
heb_Hebr,0.003315850807167404,0.01062487962223997
mon_Cyrl,0.002839464499099938,0.013325242085661085
kor_Hang,3.793438547486036e-05,0.00048351955307262585
other,0.0015688082514183415,0.02682351090715615
avg,0.0029725593345821945,0.016719501979562772
